tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569941344053018625,negative,1.0,Customer Service Issue,0.6645,Delta,,JeremyVCruz,,0,@JetBlue You respond to complaints about cultural appropriation with more of it!?  You're  now below Spirit Airlines on my fly list.,,2015-02-23 11:26:20 -0800,No soy de aquí ni soy de allá,Atlantic Time (Canada)
568189430202130432,negative,0.6632,Can't Tell,0.6632,United,,thekulway,,0,@united I'm flying @AmericanAir on the way back. I rarely fly them but let's see if they are any better....,,2015-02-18 15:24:51 -0800,San Francisco,Pacific Time (US & Canada)
570010973047795713,neutral,0.7083,,0.0,US Airways,,VincesViews,,0,@USAirways @VincesViews  there are significant number of folks on 686 connecting to 599 a few minutes hold would make many happy,,2015-02-23 16:03:00 -0800,"San Jose, Ca",Eastern Time (US & Canada)
570078894008594432,negative,1.0,Customer Service Issue,0.3505,United,,Darquenloveli,,1,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,,2015-02-23 20:32:54 -0800,Texas,Central Time (US & Canada)
567841954484068353,negative,1.0,Flight Booking Problems,0.6444,United,,adamnoontime,,0,@united very disappointed in CC. Purchased ticket online w/ voucher and charge full amnt. Would not hold price after refund. Unacceptable,,2015-02-17 16:24:06 -0800,,
569532005320253441,negative,1.0,Cancelled Flight,1.0,United,,LaHauser,,0,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting","[38.94562938, -77.44400264]",2015-02-22 08:19:46 -0800,,Paris
567749206236880896,neutral,1.0,,,Southwest,,deantak,,0,@SouthwestAir followed.,,2015-02-17 10:15:33 -0800,Silicon Valley,Pacific Time (US & Canada)
569310202174025729,neutral,0.6729,,0.0,Delta,,courtneyx54,,0,@JetBlue Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat,,2015-02-21 17:38:24 -0800,Massachusetts,Quito
569859218058162176,negative,1.0,Cancelled Flight,0.659,American,,HaileyUrban,,0,@AmericanAir is there any way you could put me up in a hotel for the night?? If not I'm having to sleep at the airport again tonight.,,2015-02-23 05:59:59 -0800,,Alaska
569338658295193600,negative,1.0,Late Flight,1.0,US Airways,,PhilHagen,,0,@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?,,2015-02-21 19:31:28 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569834804943962113,negative,1.0,Lost Luggage,0.6871,United,,liveitup09,,0,@united I have sent a message with a bag tag. Have you looked?,,2015-02-23 04:22:59 -0800,,Atlantic Time (Canada)
567912664996786177,neutral,0.6557,,,Delta,,JetBlueNews,,0,@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx,,2015-02-17 21:05:05 -0800,USA,Sydney
570122962726039552,negative,0.6537,Can't Tell,0.3504,American,,sherscott,,0,@AmericanAir *does = doesn't,,2015-02-23 23:28:01 -0800,Houston,Central Time (US & Canada)
569753971406999552,negative,1.0,Customer Service Issue,0.6707,American,,rgsager,,0,@AmericanAir I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,,2015-02-22 23:01:46 -0800,,
569747280552538112,negative,1.0,Can't Tell,1.0,American,,MindWarpLLC,,0,@AmericanAir The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,,2015-02-22 22:35:11 -0800,"El Paso, TX",Mountain Time (US & Canada)
569419949007085568,negative,0.6528,Can't Tell,0.6528,United,,Whosgunz,,0,@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.,,2015-02-22 00:54:29 -0800,,
567802653078728705,negative,1.0,Lost Luggage,1.0,United,,mac8315,,0,@united no claim number. Haven't been back to iAd baggage since. Is there a phone I can call to speak to someone?,,2015-02-17 13:47:56 -0800,,Eastern Time (US & Canada)
570299331707854848,neutral,0.6681,,0.0,Southwest,,MarsalaHolla,,0,@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard,,2015-02-24 11:08:50 -0800,,
569616554922418177,negative,1.0,Flight Attendant Complaints,0.6702,American,,ejacqui,,0,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,,2015-02-22 13:55:44 -0800,Chicago,Central Time (US & Canada)
569647618932002816,positive,1.0,,,American,,wooqiaoqi,,0,"@AmericanAir pretty impressed with the in flight entertainment. Full touch, usable, smooth, good selection.",,2015-02-22 15:59:10 -0800,,
570044715321569280,neutral,1.0,,,Delta,,DeputyBrans,,0,@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?,,2015-02-23 18:17:05 -0800,,
568900980080709632,negative,0.6718,Can't Tell,0.3435,United,,johnwoodRTR,,0,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,"[37.78736562, -122.40865161]",2015-02-20 14:32:17 -0800,Hong Kong,Eastern Time (US & Canada)
569620202045841408,negative,1.0,Flight Booking Problems,0.6775,American,,SentieriMelinda,,0,@AmericanAir @tcunningham10 please call us back to rebook. 7403607771 we can't through!!!!! We need to get to columbus!!!!,,2015-02-22 14:10:13 -0800,,
568484603658420224,negative,0.7044,Customer Service Issue,0.7044,United,,vina_love,,0,@united I sent you a dm hours ago,,2015-02-19 10:57:46 -0800,ny,Quito
568969519252680706,negative,0.6598,Can't Tell,0.3632,Southwest,,nbstartx,,0,@SouthwestAir I have a voucher w swa that expires 4/10. An extension would be a lot of luv,,2015-02-20 19:04:38 -0800,Dallas,Central Time (US & Canada)
568114097142652928,neutral,0.6629999999999999,,,Virgin America,,AUStinAirport,,2,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2015-02-18 10:25:30 -0800,"Austin, TX",Mountain Time (US & Canada)
570013472093642752,negative,1.0,Customer Service Issue,0.3733,US Airways,,pisanijoe,,0,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4,,2015-02-23 16:12:56 -0800,,
570288961064710145,negative,1.0,Bad Flight,0.7020000000000001,Southwest,,crook_justin,,0,@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree,,2015-02-24 10:27:38 -0800,Fort Lauderdale,
568837602071203840,neutral,1.0,,,Virgin America,,NazarFakih,,0,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",,2015-02-20 10:20:27 -0800,,Pacific Time (US & Canada)
570234996562112512,negative,1.0,Can't Tell,0.3501,United,,Evan_Flay,,0,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,"[29.98372726, -95.33734532]",2015-02-24 06:53:12 -0800,Seattle,Pacific Time (US & Canada)
570013289188630529,negative,1.0,Customer Service Issue,1.0,American,,ashritt,,0,@AmericanAir after several miss communications I was able to get to ORD but I am not home yet and not sure I will get there due to her error,,2015-02-23 16:12:13 -0800,"Iowa City, IA",Eastern Time (US & Canada)
567897182545686528,positive,1.0,,,US Airways,,lbrc133,,0,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!,,2015-02-17 20:03:33 -0800,Massachusetts,Eastern Time (US & Canada)
570017987349995521,positive,0.7047,,,Southwest,,_missjoannalee,,0,@SouthwestAir following. Thank you.,"[37.6177248, -122.3913514]",2015-02-23 16:30:53 -0800,Canada,Pacific Time (US & Canada)
569976628220182529,negative,1.0,Late Flight,1.0,American,,dinner_thoughts,,0,@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,,2015-02-23 13:46:32 -0800,"Boston, MA - Scottsdale, AZ",Eastern Time (US & Canada)
567740403755909120,positive,1.0,,,Southwest,,harrngtn,,0,@SouthwestAir Finally! Integration w/ passbook is a great Valentine gift - better then chocoLate Flight. You do heart me.,,2015-02-17 09:40:35 -0800,"Austin, TX",Central Time (US & Canada)
569903088632352769,negative,1.0,Customer Service Issue,1.0,American,,Shay_Dine,,0,@AmericanAir I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?,,2015-02-23 08:54:19 -0800,Saint LOUis,Central Time (US & Canada)
569626884549578752,negative,1.0,Flight Booking Problems,0.6838,Delta,,ThatJasonEaton,,0,"@JetBlue if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",,2015-02-22 14:36:47 -0800,,
568749045528842240,positive,1.0,,,US Airways,,tayyylorrrx0,,0,@USAirways thank you for refunding me on my baggage ! really appreciate it,,2015-02-20 04:28:33 -0800,NJ 973 | NC 910,Eastern Time (US & Canada)
570122958695477248,positive,1.0,,,United,,urno12,,0,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,,2015-02-23 23:28:00 -0800,bonkers in Yonkers,New Delhi
569620002652889088,negative,1.0,Can't Tell,0.69,United,,kaf_silva,,0,@united ridiculous! I have to be refunded whenever I get at my final destination or not!,,2015-02-22 14:09:26 -0800,,
568623603496792064,negative,0.6776,Late Flight,0.6776,United,,MeYoItsMe,,0,@united the only difference being you are both responsible and in a position to do something about them. Learn from @Delta,,2015-02-19 20:10:06 -0800,,
568517447847780353,neutral,0.6925,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21,,2015-02-19 13:08:16 -0800,Phoenix AZ,Arizona
569379726562869248,negative,1.0,Late Flight,0.6526,United,,JSJ35,,0,@united somehow I knew that you'd wait until I was airborne to respond. #hacks #jokers #neveragain.,,2015-02-21 22:14:40 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
568538599903244290,negative,1.0,Customer Service Issue,0.368,Southwest,,_troyjohnson,,1,@SouthwestAir My 11AM was canned. I empathize. But I think your Team has lost the right to be capitalized. It's a lowercase team day.,,2015-02-19 14:32:19 -0800,San Diego,Pacific Time (US & Canada)
569025401906794496,positive,1.0,,,United,,EdinReporter,,0,@united nice and early back home! http://t.co/geG4nghmIE,,2015-02-20 22:46:42 -0800,Edinburgh,Edinburgh
569747702981853185,negative,1.0,Cancelled Flight,0.6838,United,,hilary33836700,,0,"@united after 2 days - 1 flight Cancelled Flightled, another delay for 8 hours- united gave me a $7 food voucher. That's how much they value my time??",,2015-02-22 22:36:52 -0800,,
569677591055106048,negative,1.0,Can't Tell,0.6257,American,,Aero0729,,0,@AmericanAir is profiting in the billions and throwing crap at the people who put them there. American is a hurting brand,,2015-02-22 17:58:16 -0800,,
570188794730848256,neutral,0.6858,,,American,,iSmellNothing,,0,"@AmericanAir Thank you for the info! Changes need to be made over the phone, correct? Is there any way an AA agent can call me directly?",,2015-02-24 03:49:36 -0800,Boston,Eastern Time (US & Canada)
568616488766029824,negative,0.6632,Cancelled Flight,0.6632,US Airways,,PrincessJax_,,0,@USAirways the flight that I did not connect to was 1857.,,2015-02-19 19:41:49 -0800,,
569706873525391360,negative,1.0,Late Flight,0.7059,American,,monumentsinking,,0,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,,2015-02-22 19:54:37 -0800,PDX JFK SFO BDL,Pacific Time (US & Canada)
569672055471210496,neutral,1.0,,,Southwest,,cjgriede454,,0,@SouthwestAir yes please.my son lives in NJ.,,2015-02-22 17:36:16 -0800,,
568134534857764864,negative,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,@USAirways so I would have to go though the entire process again just to get you people on the phone???????? #usairwayssucks,,2015-02-18 11:46:43 -0800,,
569651357491326976,negative,1.0,Cancelled Flight,1.0,American,,Eleonora7,,0,@AmericanAir Cancelled Flighted our flight and now are still delayed...NOT COOL.,,2015-02-22 16:14:01 -0800,"New York, NY ",Eastern Time (US & Canada)
568974120030875648,negative,1.0,Customer Service Issue,1.0,US Airways,,stephenrodrick,,0,@USAirways trying to change flight because of airline travel advisory. on hold for 45 mins. Help!,,2015-02-20 19:22:55 -0800,,Arizona
570298371140939776,negative,1.0,Late Flight,1.0,American,,djjohnpayne,,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2015-02-24 11:05:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568940264020004864,negative,0.6735,Can't Tell,0.3469,US Airways,,masonkesner,,0,@USAirways Just to follow up here is my experience: http://t.co/WJIiGZtiwg,"[0.0, 0.0]",2015-02-20 17:08:23 -0800,"Arkansas, USA",Central Time (US & Canada)
569459618881019905,neutral,1.0,,,Virgin America,,NewsSWA,,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,,2015-02-22 03:32:07 -0800,FL410,Sydney
568994886336307200,negative,1.0,Customer Service Issue,0.6419,US Airways,,misskiayona,,0,@USAirways refuses to compensate passengers when inconvenienced and wouldn't even rebook me on another airline. #disappointed,,2015-02-20 20:45:26 -0800,,
568605600273141760,neutral,1.0,,,Southwest,,itsjessme_,,0,@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!,,2015-02-19 18:58:33 -0800,,Alaska
569300522705883136,positive,0.6747,,,Delta,,spaceracedjs,,0,@JetBlue thank you!,,2015-02-21 16:59:56 -0800,Brooklyn,Eastern Time (US & Canada)
568185516971204608,positive,1.0,,,United,,od2be2003,,0,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",,2015-02-18 15:09:18 -0800,"Dallas, TX",Eastern Time (US & Canada)
569986029463011328,negative,1.0,Customer Service Issue,1.0,United,,dfpietra,,0,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,,2015-02-23 14:23:53 -0800,"West Hollywood, CA",
569758349354340352,negative,1.0,Can't Tell,0.3748,US Airways,,rossj987,,0,@USAirways But nope!  Apparently this is the way you guys do business!  I guess I'm flying southwest and her blue from now on.,,2015-02-22 23:19:10 -0800,"Washington, D.C.",Eastern Time (US & Canada)
568452051740413952,positive,1.0,,,Southwest,,erinpeep,,0,@SouthwestAir That would be great. Thank you! I'll send it over when you follow.,"[33.05776114, -96.78169517]",2015-02-19 08:48:25 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
570021128032407552,negative,1.0,Customer Service Issue,0.6526,Southwest,,Drewscifer,,0,@SouthwestAir I am genuinely surprised you all don't upgrade people when you Cancelled Flight their flights or at least put them in a comparable spot,,2015-02-23 16:43:22 -0800,Washington DC,Eastern Time (US & Canada)
570281731510571009,negative,1.0,Customer Service Issue,1.0,American,,robkoenigld,,0,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,,2015-02-24 09:58:54 -0800,"indialantic, fl",Eastern Time (US & Canada)
569746271336062978,neutral,0.6566,,0.0,Delta,,schmanki,,0,@JetBlue wall separating in row 1. #safetyconcerns http://t.co/zTrDwV0N4l,,2015-02-22 22:31:11 -0800,,
567791526370365440,negative,1.0,Customer Service Issue,1.0,US Airways,,mttdprkr,,0,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,,2015-02-17 13:03:43 -0800,"Vancouver, WA",Pacific Time (US & Canada)
568560130117251072,neutral,0.3451,,0.0,US Airways,,RuelBass,,0,@USAirways we got our bags today. Thanks!,,2015-02-19 15:57:53 -0800,"ÜT: 41.233943,-74.3966664",Eastern Time (US & Canada)
